sentiments
0.08832807570977919
0.1
0.09
0.07758620689655173
0.0855614973262032
0.15172413793103448
0.031578947368421054
0.041237113402061855
-0.03225806451612903
0.11864406779661017
0.1623931623931624
0.08771929824561403
0.027777777777777776
0.1125
0.10526315789473684
0.061224489795918366
0.02857142857142857
0.13157894736842105
0.06521739130434782
0.07894736842105263
-0.05714285714285714
0.06349206349206349
0.06060606060606061
0.3
-0.05172413793103448
0
0.14814814814814814
0.10256410256410256
0.07042253521126761
0.08888888888888889
0.03333333333333333
0.3333333333333333
0.7777777777777778
0.11764705882352941
1.25
2.25
0
0.11267605633802817
0.23333333333333334
0.017241379310344827
0.06611570247933884
0.13636363636363635
0.06666666666666667
0.05952380952380952
0.056074766355140186
0
0.015873015873015872
0.19607843137254902
0.0625
0.06493506493506493
0.04081632653061224
0.08695652173913043
0.2638888888888889
0.10843373493975904
-0.03125
-0.08695652173913043
0
0.06896551724137931
0.19148936170212766
0.056818181818181816
0.005747126436781609
0.14285714285714285
-0.006024096385542169
0.15555555555555556
-0.02097902097902098
0.05405405405405406
0.07692307692307693
0.04
-0.016042780748663103
0.037037037037037035
0.05714285714285714
0.10869565217391304
0.02531645569620253
0
0.08130081300813008
0.05190311418685121
0.12962962962962962
0.1907514450867052
0
0
0.08955223880597014
0.16666666666666666
0
-0.02666666666666667
0
0.034482758620689655
0.06779661016949153
0.03225806451612903
0.06818181818181818
0.09302325581395349
0.02
0.08974358974358974
0.16666666666666666
0.02564102564102564
0.15384615384615385
0.2
0
0.13513513513513514
0.10948905109489052
-0.041666666666666664
0.5
-0.02040816326530612
0
0.0975609756097561
-0.1
0
0.058823529411764705
0.025
0.1724137931034483
-0.024793388429752067
0.16279069767441862
0.046875
0.014184397163120567
0.0847457627118644
0.05084745762711865
0
0
0.6666666666666666
0.08450704225352113
0.10344827586206896
0.07936507936507936
0.08571428571428572
0
0.020833333333333332
0.02040816326530612
